obligor_id,issuer,rating,rating_score,pd_1y,exposure_usd,recovery_rate,recovery_stressed,sector,factor_sector,seniority,basel_correlation
741,LEVIATHAN BOND,BBB,9,0.0022,12668160.03,0.4022327501821115,0.2413474652729027,Energy,Energy,Senior Unsecured,0.2275000962355834
742,ALTICE FRANCE LUX 3,B,15,0.053,12637615.8,0.3756999999999999,0.263,Communications,Communications,Senior Secured,0.1284781455672515
743,CANADIAN NATIONAL RAILWAY,AA,3,0.0001,12605483.89,0.4196,0.2937,Transportation,Industrials,Senior Unsecured,0.2394014975031218
744,EDISON INTERNATIONAL,BB+,11,0.007,12587624.86,0.4394,0.3735,Electric,Utilities,Senior Unsecured,0.2045625707662456
745,ZIGGO BV,BBB-,10,0.004,12569458.29,0.4286999999999999,0.3001,Communications,Communications,Senior Secured,0.2182476903693578
746,AIRBNB,AA,3,0.0001,12541002.55,0.3353567588250749,0.2011940552950449,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2394014975031218
747,CENTURY,BB+,9,0.0022,12535724.06,0.4308923462021388,0.2585153033705179,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2275000962355834
748,NCR VOYIX,BBB-,10,0.004,12525959.01,0.4035,0.2623,Technology,Technology,Senior Secured,0.2182476903693578
749,ADAPTHEALTH,BBB-,10,0.004,12524899.69,0.4791999999999999,0.3833,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2182476903693578
750,KAISER ALUMINUM,BBB,8,0.0015,12493662.94,0.546,0.3549,Basic Industry,Materials,Senior Secured,0.2313292183594263
751,ARCHER DANIELS MIDLAND,AA+,2,0.0,12476931.29,0.3765628341369987,0.3012660410515092,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
752,PRA,BB-,12,0.011,12472434.18,0.451387468689933,0.29340268239347,Financial Other,Financials,Senior Secured,0.1892339772456584
753,BROOKFIELD ASSET MANAGEMENT,A-,7,0.0009,12456025.24,0.3578209105407208,0.250454736952508,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2347196978199719
754,EXTRA SPACE STORAGE,AA-,4,0.0002,12448756.88,0.4531982484551502,0.2945979164472204,Reits,Real Estate,Senior Unsecured,0.2388059800499001
755,SUNCOR ENERGY,BBB+,8,0.0015,12423150.81,0.407,0.2442,Energy,Energy,Senior Unsecured,0.2313292183594263
756,PREMIER ENTERTAINMENT SUB,CCC-,18,0.2,12389415.3,0.2979528482355418,0.1787627871814096,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1200054479915714
757,EXPEDIA,A-,4,0.0002,12280592.15,0.3304600403083169,0.1983028087910239,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2388059800499001
758,BANK OF NOVA SCOTIA MTN,AA+,2,0.0,12206732.73,0.4054216467822999,0.2837908869281026,Banking,Financials,Senior Unsecured,0.2
759,ASTON MARTIN CAPITAL,CCC-,19,0.28,12165665.47,0.2873,0.1724,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1200000997834462
760,FORVIA SE,BBB-,10,0.004,12158592.35,0.4287,0.2572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
761,ATHENE HOLDING,BBB-,10,0.004,12119801.92,0.3589,0.2692,Insurance,Financials,Senior Unsecured,0.2182476903693578
762,GLOBAL PARTNERS,BB+,10,0.004,12101651.92,0.5490022259195834,0.3293908209513267,Energy,Energy,Senior Secured,0.2182476903693578
763,FXI,CCC+,17,0.14,12083424.3,0.3788661138746902,0.2652062797122832,Capital Goods,Industrials,Senior Secured,0.1201094258358665
764,BRIXMOR OPERATING PARTNERSHIP,AA+,2,0.0,12079292.01,0.4646189974622528,0.3020122924755753,Reits,Real Estate,Senior Unsecured,0.2
765,FEDEX FREIGHT HOLDING,A+,5,0.0004,11998122.260000002,0.4023076532167292,0.2815795919457483,Transportation,Industrials,Senior Unsecured,0.2376238407968106
766,MACYS RETAIL,BBB-,10,0.004,11969245.04,0.4287000000000001,0.2572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
767,DOLLAR GENERAL,A,4,0.0002,11949383.08,0.3343404821929936,0.2005842893157962,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2388059800499001
768,CANADIAN IMPERIAL BANK (FXD-FRN),AA+,2,0.0,11944758.12,0.2199999999999999,0.154,Banking,Financials,Subordinated,0.2
769,MONDELEZ INTERNATIONAL,AA,3,0.0001,11929021.69,0.3750099375832386,0.3000246831182516,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
770,COGENT,BB-,12,0.011,11901074.36,0.4033661498866561,0.2823502690945291,Communications,Communications,Senior Secured,0.1892339772456584
771,ARETEC ESCROW ISSUER 2,BB,12,0.011,11856576.21,0.4594,0.3216,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.1892339772456584
772,CARDINAL HEALTH,AA+,2,0.0,11810993.68,0.3790883634261669,0.3032906907409335,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
773,FREEPORT-MCMORAN,BBB,9,0.0022,11808583.45,0.3885,0.2525,Basic Industry,Materials,Senior Unsecured,0.2275000962355834
774,CBRE SERVICES,A-,6,0.0005,11798616.13,0.3267694863905196,0.1960852539118924,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2370371894433999
775,SUMITOMO MITSUI FINANCIAL FXD-FRN,AA-,4,0.0002,11788884.59,0.216,0.1512,Banking,Financials,Subordinated,0.2388059800499001
776,COMPASS,BB-,13,0.019,11788730.41,0.4446,0.3112,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.1664089228145401
777,AMERIPRISE FINANCIAL,A,4,0.0002,11782503.38,0.3742960508684361,0.2620124925085317,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2388059800499001
778,MUVICO,B,15,0.053,11672218.0,0.3757,0.2254,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1284781455672515
779,AMEREN,AA,3,0.0001,11666369.62,0.492577497572891,0.4187233432633175,Electric,Utilities,Senior Unsecured,0.2394014975031218
780,EXELON GENERATION,BBB+,8,0.0015,11641284.52,0.4625,0.3931,Electric,Utilities,Senior Unsecured,0.2313292183594263
781,COOPERATIEVE RABOBANK UA MTN,A-,7,0.0009,11598393.87,0.3810999999999999,0.2668,Banking,Financials,Senior Unsecured,0.2347196978199719
782,CHEVRON,AAA,1,0.0,11540024.36,0.4365593138745333,0.26191558832472,Energy,Energy,Senior Unsecured,0.2
783,NUTRIEN,BBB,2,0.0,11460112.7,0.3896406098647704,0.2532418362359561,Basic Industry,Materials,Senior Unsecured,0.2
784,CENTRAL GARDEN & PET,BBB+,8,0.0015,11429391.64,0.4142443680895686,0.3313954944716549,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2313292183594263
785,WEYERHAEUSER,AA,3,0.0001,11356094.48,0.4195999999999999,0.2726999999999999,Basic Industry,Materials,Senior Unsecured,0.2394014975031218
786,ASHTON WOODS USA,BB+,10,0.004,11283031.15,0.4239281271863723,0.2543260311463378,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
787,DIVERSIFIED HEALTHCARE TRUST,BBB-,10,0.004,11191949.14,0.4088231842999601,0.2657458625976207,Reits,Real Estate,Senior Unsecured,0.2182476903693578
788,BLUE RACER MIDSTREAM,BBB-,9,0.0022,11177283.670000002,0.5614738356973272,0.3368965411443297,Energy,Energy,Senior Secured,0.2275000962355834
789,WILLIS NORTH AMERICA,A,6,0.0005,11175487.06,0.3816595180778635,0.2862603946639083,Insurance,Financials,Senior Unsecured,0.2370371894433999
790,ATLAS LUXCO 4,BBB+,8,0.0015,11054104.3,0.442,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
791,PRESTIGE BRANDS,BBB+,6,0.0005,11024979.65,0.5020796598732044,0.4016768123679938,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2370371894433999
792,AMERICAN AIRLINES,BB+,11,0.007,11024074.69,0.5187,0.3631,Transportation,Industrials,Senior Secured,0.2045625707662456
793,MARRIOTT OWNERSHIP RESORTS,BB+,10,0.004,11017412.8,0.4230306447183316,0.2537855019326315,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
794,CENCORA,AA,3,0.0001,10940244.49,0.3743510404893154,0.2995008323914523,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
795,US BANCORP (FXD-FRN) MTN,BB,12,0.011,10891239.77,0.186,0.1302,Banking,Financials,Subordinated,0.1892339772456584
796,ARES STRATEGIC,BBB-,10,0.004,10743627.52,0.3409999999999999,0.2216,Finance Companies,Financials,Senior Unsecured,0.2182476903693578
797,CANADIAN NATURAL RESOURCES,A,2,0.0,10692189.87,0.4328077828695535,0.2596590671493565,Energy,Energy,Senior Unsecured,0.2
798,LGI HOMES,BB+,11,0.007,10691831.78,0.4099816043601276,0.2459758903870446,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2045625707662456
799,DTE ELECTRIC,A+,5,0.0004,10638354.29,0.4746380534859965,0.4034515001590533,Electric,Utilities,Senior Unsecured,0.2376238407968106
800,TWILIO,A-,7,0.0009,10638111.56,0.3049,0.1981999999999999,Technology,Technology,Senior Unsecured,0.2347196978199719
801,TELEFLEX,BBB+,7,0.0009,10626371.63,0.4388998877973553,0.3511199102378843,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2347196978199719
802,FAIRFAX FINANCIAL,A,6,0.0005,10616066.35,0.3814427905021524,0.2860975561070226,Insurance,Financials,Senior Unsecured,0.2370371894433999
803,HEALTHPEAK OP,AA-,4,0.0002,10577628.04,0.4537958831805359,0.294972112629799,Reits,Real Estate,Senior Unsecured,0.2388059800499001
804,BANCO BILBAO VIZCAYA ARGENTARIA,A-,2,0.0,10448535.47,0.3829491710289423,0.2680922778233149,Banking,Financials,Senior Unsecured,0.2
805,LYB INTERNATIONAL FINANCE BV,BBB-,10,0.004,10421803.35,0.3768,0.2448999999999999,Basic Industry,Materials,Senior Unsecured,0.2182476903693578
806,PIONEER NATURAL RESOURCES,AA+,2,0.0,10412411.48,0.4477,0.2686,Energy,Energy,Senior Unsecured,0.2
807,SABINE PASS LIQUEFACTION,AA,3,0.0001,10406438.03,0.4396,0.2637,Energy,Energy,Senior Unsecured,0.2394014975031218
808,HALEON US CAPITAL,AA-,4,0.0002,10285113.79,0.3764978471880377,0.3012160698124858,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2388059800499001
809,ANHEUSER-BUSCH INBEV FINANCE,BBB+,8,0.0015,10262554.16,0.3515,0.2812,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2313292183594263
810,CORNERSTONE BUILDING BRANDS,CCC-,19,0.28,10216365.52,0.338,0.2366,Capital Goods,Industrials,Senior Secured,0.1200000997834462
811,BANK OF AMERICA NA,A-,7,0.0009,10191723.87,0.3811,0.2668,Banking,Financials,Senior Unsecured,0.2347196978199719
812,PACIFIC GAS & ELECTRIC UTILITIES,BBB,9,0.0022,10138122.47,0.4625,0.3931,Electric,Utilities,Senior Unsecured,0.2275000962355834
813,VIRGIN MEDIA FINANCE,B+,14,0.032,10107018.75,0.389,0.2723,Communications,Communications,Senior Secured,0.1442275821593586
814,IRON MOUNTAIN INFORMATION MANAGEME,BBB,9,0.0022,10097084.02,0.4159999999999999,0.2704,Technology,Technology,Senior Secured,0.2275000962355834
815,CRH SMW FINANCE DAC,AA,2,0.0,10057829.91,0.4018796258476397,0.2813018992442874,Capital Goods,Industrials,Senior Unsecured,0.2
816,KFC HOLDING,A,6,0.0005,10047565.19,0.4641,0.2785,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2370371894433999
817,MURPHY OIL USA,A-,6,0.0005,10024890.73,0.3959685504165091,0.2375821593627484,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2370371894433999
818,ARCHROCK SERVICES,BBB,9,0.0022,10020665.25,0.572,0.3432,Energy,Energy,Senior Secured,0.2275000962355834
819,STATE STREET,AAA,1,0.0,9978569.44,0.407,0.2849,Banking,Financials,Senior Unsecured,0.2
820,GE VERNOVA,A+,5,0.0004,9964930.94,0.3825776735709119,0.2677703777872844,Capital Goods,Industrials,Senior Unsecured,0.2376238407968106
821,SOTHEBYS,BB+,11,0.007,9890274.69,0.4199,0.2519,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2045625707662456
822,CHOBANI,BBB-,6,0.0005,9844694.71,0.4889296519126899,0.3911083535603105,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2370371894433999
823,ARCELORMITTAL,A+,5,0.0004,9818404.98,0.4079,0.2652,Basic Industry,Materials,Senior Unsecured,0.2376238407968106
824,SUNOCO LOGISTICS PARTNERS OPERATIO,BBB-,10,0.004,9783381.08,0.3948,0.2369,Energy,Energy,Senior Unsecured,0.2182476903693578
825,HA SUSTAINABLE INFRASTRUCTURE CAPI,BB+,11,0.007,9561461.97,0.3339,0.2171,Financial Other,Financials,Senior Unsecured,0.2045625707662456
826,QUANTA SERVICES,AA,3,0.0001,9491162.52,0.3996,0.2797,Industrial Other,Industrials,Senior Unsecured,0.2394014975031218
827,APPLIED MATERIALS,AA+,2,0.0,9436715.92,0.3153056948324455,0.2049360536596507,Technology,Technology,Senior Unsecured,0.2
828,STANLEY BLACK & DECKER,AA,3,0.0001,9426165.41,0.3903957673117048,0.273263256194334,Capital Goods,Industrials,Senior Unsecured,0.2394014975031218
829,MERCER INTERNATIONAL,CCC-,19,0.28,9408605.27,0.2933169623670481,0.1906469696645058,Basic Industry,Materials,Senior Unsecured,0.1200000997834462
830,NORDSTROM,BBB-,10,0.004,9346377.12,0.3051,0.1829999999999999,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2182476903693578
831,REGIONS FINANCIAL,AA-,4,0.0002,9262306.41,0.3905865309838092,0.2734149324157372,Banking,Financials,Senior Unsecured,0.2388059800499001
832,AIR LEASE,A+,5,0.0004,9252235.2,0.3691,0.2399,Finance Companies,Financials,Senior Unsecured,0.2376238407968106
833,PUBLIC SERVICE ENTERPRISE,AA-,2,0.0,9131309.43,0.5019935261191779,0.4266913444870523,Electric,Utilities,Senior Unsecured,0.2
834,CHOBANI HOLDCO II,BB,12,0.011,9128190.42,0.4594,0.3675,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1892339772456584
835,AUTOZONE,A+,3,0.0001,9114655.17,0.3344594242816538,0.2006556545689923,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2394014975031218
836,MERCEDES-BENZ FINANCE NORTH AMERIC,AA-,4,0.0002,9074059.84,0.3397,0.2038,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2388059800499001
837,DEUTSCHE BANK (NY BRNCH)(FXD-FLT),A+,5,0.0004,8825826.46,0.21,0.147,Banking,Financials,Subordinated,0.2376238407968106
838,CORNING,BBB,8,0.0015,8708576.24,0.296,0.1924,Technology,Technology,Senior Unsecured,0.2313292183594263
839,SUBURBAN PROPANE PARTNERS L.P/SUBU,BBB-,10,0.004,8538770.6,0.5548,0.3329,Energy,Energy,Senior Secured,0.2182476903693578
840,LABORATORY,A,6,0.0005,8529509.24,0.3649352209647175,0.2919634440683248,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2370371894433999
841,CANADIAN NATURAL RESOURCES LIMITED,BBB+,8,0.0015,8498202.51,0.407,0.2442,Energy,Energy,Senior Unsecured,0.2313292183594263
842,COTERRA ENERGY,A-,7,0.0009,8496588.02,0.4138840869182216,0.2483191667625424,Energy,Energy,Senior Unsecured,0.2347196978199719
843,EMERSON ELECTRIC,AA+,2,0.0,8463986.07,0.3965495945635459,0.277584716194482,Capital Goods,Industrials,Senior Unsecured,0.2
844,AEP TEXAS,A-,7,0.0009,8374149.939999999,0.4702280568274611,0.399660508673672,Electric,Utilities,Senior Unsecured,0.2347196978199719
845,OREILLY AUTOMOTIVE,AA-,4,0.0002,8267774.72,0.3356568718159268,0.201374123089556,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2388059800499001
846,MITER BRANDS ACQUISITION HOLDCO IN,BB+,11,0.007,8266648.06,0.494,0.3458,Capital Goods,Industrials,Senior Secured,0.2045625707662456
847,WRANGLER HOLDCO,BBB,9,0.0022,8184944.35,0.52,0.364,Capital Goods,Industrials,Senior Secured,0.2275000962355834
848,WORKDAY,A,6,0.0005,7992555.97,0.3108,0.202,Technology,Technology,Senior Unsecured,0.2370371894433999
849,CYPRIUM,BBB-,10,0.004,7930486.99,0.4287,0.2572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
850,EVERSOURCE ENERGY,A,6,0.0005,7915339.62,0.4856,0.4128,Electric,Utilities,Senior Unsecured,0.2370371894433999
851,KAISER FOUNDATION HOSPITALS,BBB+,8,0.0015,7911673.74,0.3514999999999999,0.2812,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2313292183594263
852,STONEX,BBB-,10,0.004,7872260.69,0.4792,0.3354,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.2182476903693578
853,DUKE ENERGY FLORIDA,A-,7,0.0009,7839775.18,0.4764,0.4049,Electric,Utilities,Senior Unsecured,0.2347196978199719
854,SK INVICTUS INTERMEDIATE II,BBB,9,0.0022,7752302.18,0.546,0.3549,Basic Industry,Materials,Senior Secured,0.2275000962355834
855,WELLS FARGO BANK NA MTN,A-,7,0.0009,7739883.77,0.3811,0.2668,Banking,Financials,Senior Unsecured,0.2347196978199719
856,REGENERON PHARMACEUTICALS,AA+,2,0.0,7667363.81,0.3799417895855655,0.3039696378163644,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
857,NCL FINANCE,BBB+,8,0.0015,7648306.36,0.442,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
858,AETNA,BBB+,8,0.0015,7634169.67,0.37,0.2775,Insurance,Financials,Senior Unsecured,0.2313292183594263
859,ATLAS WAREHOUSE LENDING,A-,7,0.0009,7604744.35,0.3609696188360362,0.2346327055319091,Financial Other,Financials,Senior Unsecured,0.2347196978199719
860,RIO TINTO ALCAN,A+,5,0.0004,7574204.28,0.4079,0.2652,Basic Industry,Materials,Senior Unsecured,0.2376238407968106
861,KRONOS ACQUISITION,CCC-,19,0.28,7559608.81,0.3210999999999999,0.2569,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1200000997834462
862,STONEX ESCROW ISSUER,BBB-,10,0.004,7409910.34,0.4792,0.3354,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.2182476903693578
863,TAKEOFF MERGER SUB,A+,5,0.0004,7404073.54,0.3691,0.2399,Finance Companies,Financials,Senior Unsecured,0.2376238407968106
864,PERIMETER,BBB-,10,0.004,7386996.22,0.5296,0.3443,Basic Industry,Materials,Senior Secured,0.2182476903693578
865,CATERPILLAR FINANCIAL SERVICES,AAA,1,0.0,7386237.91,0.407,0.2849,Capital Goods,Industrials,Senior Unsecured,0.2
866,WYNDHAM HOTELS & RESORTS,BBB,9,0.0022,7343757.81,0.442,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2275000962355834
867,ALLSTATE,AA-,4,0.0002,7330098.45,0.3996,0.2997,Insurance,Financials,Senior Unsecured,0.2388059800499001
868,METHANEX US OPERATIONS,BBB+,8,0.0015,7310138.73,0.546,0.3548999999999999,Basic Industry,Materials,Senior Secured,0.2313292183594263
869,CHENIERE,AA+,2,0.0,7263052.79,0.4477,0.2686,Energy,Energy,Senior Unsecured,0.2
870,RIVERS ENTERPRISE LENDER,BBB-,10,0.004,7226233.67,0.4287,0.2572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
871,MASSACHUSETTS INSTITUTE OF TECHNOL,A-,7,0.0009,7211810.36,0.3758068707739841,0.263080503787124,Industrial Other,Industrials,Senior Unsecured,0.2347196978199719
872,MEDTRONIC GLOBAL,AA,3,0.0001,7102674.85,0.3796,0.3037,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
873,GE CAPITAL INTERNATIONAL FUNDING C,A+,5,0.0004,7046689.85,0.3885,0.2719,Capital Goods,Industrials,Senior Unsecured,0.2376238407968106
874,PPL CAPITAL FUNDING,A,6,0.0005,6895919.52,0.4856,0.4128,Electric,Utilities,Senior Unsecured,0.2370371894433999
875,BARRICK PD AUSTRALIA FINANCE PTY L,BBB+,8,0.0015,6881906.35,0.3885,0.2525,Basic Industry,Materials,Senior Unsecured,0.2313292183594263
876,KKR &,A-,7,0.0009,6878516.74,0.362,0.2534,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2347196978199719
877,EVEREST REINSURANCE,BBB,9,0.0022,6812016.38,0.3699999999999999,0.2775,Insurance,Financials,Senior Unsecured,0.2275000962355834
878,BARRICK NORTH AMERICA FINANCE,BBB+,8,0.0015,6803911.2,0.3885,0.2525,Basic Industry,Materials,Senior Unsecured,0.2313292183594263
879,DENTSPLY SIRONA,BB,12,0.011,6796717.84,0.3269,0.2615,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.1892339772456584
880,GATX,BBB,9,0.0022,6766760.72,0.3515,0.2285,Finance Companies,Financials,Senior Unsecured,0.2275000962355834
881,RIVERS ENTERPRISE BORROWER,BBB-,10,0.004,6757207.86,0.4287,0.2572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
882,OWENS & MINOR,CCC-,19,0.28,6735708.32,0.3211,0.2569,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1200000997834462
883,CDW,A-,7,0.0009,6722205.84,0.3049,0.1982,Technology,Technology,Senior Unsecured,0.2347196978199719
884,BERKSHIRE HATHAWAY,A-,7,0.0009,6671466.23,0.3811,0.2858,Insurance,Financials,Senior Unsecured,0.2347196978199719
885,DANAHER,BBB+,8,0.0015,6670131.95,0.3514999999999999,0.2812,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2313292183594263
886,CANADIAN IMPERIAL (FX-FRN),AA,3,0.0001,6576877.31,0.3996,0.2797,Banking,Financials,Senior Unsecured,0.2394014975031218
887,KAISER PERMANENTE,BBB+,7,0.0009,6563361.69,0.3551293879866919,0.2841035103893535,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2347196978199719
888,AMERICAN NATIONAL,BB+,11,0.007,6515554.38,0.3515,0.2636,Insurance,Financials,Senior Unsecured,0.2045625707662456
889,LPL,A+,5,0.0004,6511765.3,0.3691,0.2584,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2376238407968106
890,PUBLIC STORAGE OPERATING,BBB+,8,0.0015,6435987.6,0.4255,0.2766,Reits,Real Estate,Senior Unsecured,0.2313292183594263
891,VIRGIN MEDIA O2 VENDOR FINANCING N MTN,B,15,0.053,6430766.93,0.3757,0.263,Communications,Communications,Senior Secured,0.1284781455672515
892,PNC BANK NA,AA+,2,0.0,6370620.16,0.407,0.2849,Banking,Financials,Senior Unsecured,0.2
893,BARRICK NA FINANCE,BBB+,8,0.0015,6370180.45,0.3885,0.2525,Basic Industry,Materials,Senior Unsecured,0.2313292183594263
894,DIGITAL REALTY TRUST,AA+,2,0.0,6363647.48,0.468,0.3042,Reits,Real Estate,Senior Unsecured,0.2
895,EQUIFAX,A+,5,0.0004,6335622.55,0.3108,0.2019999999999999,Technology,Technology,Senior Unsecured,0.2376238407968106
896,CADENCE DESIGN SYSTEMS,A+,1,0.0,6260392.2,0.3169006390903113,0.2059571713018236,Technology,Technology,Senior Unsecured,0.2
897,TRUIST BANK,AA-,4,0.0002,6245505.72,0.3996,0.2797,Banking,Financials,Senior Unsecured,0.2388059800499001
898,SIXTH STREET LENDING PARTNERS,BBB,9,0.0022,6195374.029999999,0.3515,0.2285,Finance Companies,Financials,Senior Unsecured,0.2275000962355834
899,HILTON GRAND VACATIONS BORROWER ES,BB+,11,0.007,6107641.64,0.4198999999999999,0.2519,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2045625707662456
900,ZIGGO BOND,B+,14,0.032,6096272.0,0.389,0.2723,Communications,Communications,Senior Secured,0.1442275821593586
901,TRANSCONTINENTAL GAS PIPE LINE,A,6,0.0005,6054743.89,0.4274,0.2564,Energy,Energy,Senior Unsecured,0.2370371894433999
902,COOPER-STANDARD AUTOMOTIVE,B+,14,0.032,6050904.37,0.389,0.2334,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1442275821593586
903,MURPHY OIL,BBB-,10,0.004,6039067.87,0.3947999999999999,0.2369,Energy,Energy,Senior Unsecured,0.2182476903693578
904,AMERICAN ELECTRIC POWER,A+,5,0.0004,5882433.55,0.4856,0.4127999999999999,Electric,Utilities,Senior Unsecured,0.2376238407968106
905,NORTHERN STATES POWER,BBB+,8,0.0015,5854225.21,0.4625000000000001,0.3931,Electric,Utilities,Senior Unsecured,0.2313292183594263
906,CARLISLE,AA,3,0.0001,5793412.66,0.3996,0.2797,Capital Goods,Industrials,Senior Unsecured,0.2394014975031218
907,MIWD HOLDCO II,B+,14,0.032,5765289.1,0.4576,0.3203,Capital Goods,Industrials,Senior Secured,0.1442275821593586
908,COMMONWEALTH EDISON,BBB+,8,0.0015,5670941.47,0.4625,0.3931,Electric,Utilities,Senior Unsecured,0.2313292183594263
909,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,A,6,0.0005,5576332.7,0.3885,0.2719,Capital Goods,Industrials,Senior Unsecured,0.2370371894433999
910,MERLIN ENTERTAINMENTS,B,15,0.053,5570008.88,0.3757,0.2254,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1284781455672515
911,PENN ENTERTAINMENT,BB+,11,0.007,5547945.62,0.4199,0.2519,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2045625707662456
912,OWENS,A,6,0.0005,5531349.51,0.3885,0.2719,Capital Goods,Industrials,Senior Unsecured,0.2370371894433999
913,EQUITABLE,BBB,9,0.0022,5439118.34,0.37,0.2775,Insurance,Financials,Senior Unsecured,0.2275000962355834
914,VIKING OCEAN CRUISES,A,6,0.0005,5398150.1,0.4641,0.2785,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2370371894433999
915,MICROCHIP TECHNOLOGY,AA-,4,0.0002,5332193.55,0.3197,0.2078,Technology,Technology,Senior Unsecured,0.2388059800499001
916,KOHLS,B-,16,0.088,5304270.89,0.2579,0.1547,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.1214732807883682
917,AUTODESK,AA-,4,0.0002,5221335.29,0.3197,0.2078,Technology,Technology,Senior Unsecured,0.2388059800499001
918,MSCI,A-,7,0.0009,5146850.02,0.3049,0.1982,Technology,Technology,Senior Unsecured,0.2347196978199719
919,BLACKSTONE REG FINANCE,A-,7,0.0009,5144470.29,0.362,0.2534,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2347196978199719
920,EASTERN ENERGY GAS,BBB,9,0.0022,5139366.99,0.407,0.2442,Energy,Energy,Senior Unsecured,0.2275000962355834
921,SOUTHWEST AIRLINES,BBB,9,0.0022,5058086.87,0.3885,0.2719,Transportation,Industrials,Senior Unsecured,0.2275000962355834
922,LYONDELLBASELL INDUSTRIES,BBB-,10,0.004,5042113.76,0.3768,0.2449,Basic Industry,Materials,Senior Unsecured,0.2182476903693578
923,BRIGHTLINE EAST,CCC-,19,0.28,5039718.69,0.3549,0.2484,Transportation,Industrials,Senior Secured,0.1200000997834462
924,NORTHERN TRUST,A+,1,0.0,5016038.140000001,0.3958178782687645,0.2770422928375102,Banking,Financials,Senior Unsecured,0.2
925,TELEDYNE TECHNOLOGIES,AA,3,0.0001,4988200.8,0.3197,0.2078,Technology,Technology,Senior Unsecured,0.2394014975031218
